Source,Target,Type,id,label,timeset,weight
10532,11027,Undirected,234591,,,38
10537,10829,Undirected,251817,,,38
10542,10844,Undirected,233367,,,38
10551,10738,Undirected,228850,,,38
10557,10843,Undirected,236194,,,38
10565,10829,Undirected,228235,,,38
10569,15251,Undirected,273119,,,38
10571,10840,Undirected,228217,,,38
10628,11375,Undirected,231742,,,38
10644,11772,Undirected,230566,,,38
10679,11841,Undirected,239383,,,38
10689,10722,Undirected,232130,,,38
10689,10921,Undirected,229299,,,38
10698,10865,Undirected,225581,,,38
10706,11040,Undirected,237327,,,38
10712,10921,Undirected,229298,,,38
10769,10673,Undirected,230909,,,38
10790,10556,Undirected,230877,,,38
10805,10556,Undirected,225231,,,38
10908,10909,Undirected,239139,,,38
10936,10685,Undirected,227894,,,38
10936,10692,Undirected,228339,,,38
11140,10551,Undirected,232354,,,38
11241,10476,Undirected,226828,,,38
11379,11374,Undirected,243578,,,38
11469,11470,Undirected,228411,,,38
11469,12130,Undirected,243641,,,38
11838,11469,Undirected,231103,,,38
12299,11748,Undirected,235193,,,38
12898,15251,Undirected,272902,,,38
12900,15251,Undirected,272905,,,38
15251,11088,Undirected,272908,,,38
10493,10488,Undirected,224165,,,37
10528,10521,Undirected,239916,,,37
10528,10529,Undirected,224282,,,37
10528,10531,Undirected,240294,,,37
10535,11108,Undirected,227976,,,37
10541,10545,Undirected,224301,,,37
10553,10827,Undirected,225434,,,37
10557,10541,Undirected,229622,,,37
10561,10570,Undirected,231077,,,37
10566,10769,Undirected,230896,,,37
10640,10641,Undirected,239991,,,37
10645,11424,Undirected,228107,,,37
10655,10656,Undirected,237861,,,37
10655,10659,Undirected,237692,,,37
10679,10783,Undirected,245493,,,37
10698,11019,Undirected,226051,,,37
10774,10800,Undirected,225214,,,37
10789,10561,Undirected,266369,,,37
10790,10679,Undirected,230881,,,37
10800,12136,Undirected,238745,,,37
10804,10584,Undirected,231126,,,37
10804,10673,Undirected,241670,,,37
10843,10541,Undirected,228736,,,37
10906,10909,Undirected,243844,,,37
10910,11155,Undirected,238749,,,37
11062,15251,Undirected,275379,,,37
11116,13496,Undirected,331096,,,37
11143,10476,Undirected,239811,,,37
11269,10721,Undirected,240500,,,37
11520,11422,Undirected,234670,,,37
12384,10802,Undirected,266625,,,37
12588,12897,Undirected,272891,,,37
12588,12900,Undirected,273114,,,37
10476,11507,Undirected,228581,,,36
10504,10711,Undirected,254361,,,36
10504,10769,Undirected,225110,,,36
10504,10771,Undirected,225115,,,36
10526,10528,Undirected,224278,,,36
10526,10531,Undirected,224280,,,36
10530,11769,Undirected,235034,,,36
10532,10541,Undirected,232556,,,36
10535,11553,Undirected,234018,,,36
10536,10538,Undirected,230271,,,36
10541,11449,Undirected,228332,,,36
10551,10679,Undirected,236573,,,36
10551,10953,Undirected,228198,,,36
10556,10601,Undirected,234356,,,36
10556,11868,Undirected,231241,,,36
10558,11450,Undirected,228306,,,36
10566,11269,Undirected,226997,,,36
10575,10769,Undirected,262133,,,36
10577,10805,Undirected,266410,,,36
10577,11838,Undirected,247961,,,36
10638,10972,Undirected,225800,,,36
10655,10654,Undirected,237693,,,36
10655,10657,Undirected,237694,,,36
10656,10658,Undirected,237680,,,36
10711,10775,Undirected,230926,,,36
10769,10607,Undirected,238899,,,36
10771,10556,Undirected,225077,,,36
10789,10566,Undirected,266825,,,36
10790,10711,Undirected,230882,,,36
10801,10803,Undirected,232700,,,36
10804,10779,Undirected,225207,,,36
10923,10706,Undirected,229767,,,36
10936,10921,Undirected,234597,,,36
11149,10619,Undirected,229225,,,36
11269,10587,Undirected,226966,,,36
11376,11379,Undirected,243577,,,36
11422,10645,Undirected,245289,,,36
11640,10638,Undirected,229789,,,36
11815,12297,Undirected,235068,,,36
11838,10800,Undirected,245470,,,36
12095,11916,Undirected,247838,,,36
12330,10679,Undirected,267555,,,36
12748,10802,Undirected,241912,,,36
10521,10557,Undirected,233999,,,35
10521,11092,Undirected,226523,,,35
10532,11036,Undirected,238567,,,35
10534,10541,Undirected,224286,,,35
10538,10565,Undirected,246741,,,35
10539,10575,Undirected,228593,,,35
10541,10989,Undirected,225921,,,35
10541,11507,Undirected,228837,,,35
10551,10534,Undirected,225325,,,35
10551,10638,Undirected,227873,,,35
10551,11886,Undirected,245022,,,35
10552,10843,Undirected,245200,,,35
10558,11449,Undirected,228303,,,35
10561,10569,Undirected,234779,,,35
10565,10577,Undirected,227901,,,35
10569,11062,Undirected,273117,,,35
10571,10546,Undirected,224512,,,35
10575,10738,Undirected,225417,,,35
10575,10790,Undirected,258748,,,35
10628,10541,Undirected,231747,,,35
10711,10782,Undirected,226120,,,35
10711,11276,Undirected,234746,,,35
10738,10541,Undirected,228599,,,35
10747,10539,Undirected,232365,,,35
10747,10953,Undirected,235584,,,35
10769,10588,Undirected,230916,,,35
10769,10595,Undirected,236020,,,35
10802,12136,Undirected,240407,,,35
10805,12746,Undirected,266587,,,35
10843,10476,Undirected,228857,,,35
10921,10692,Undirected,234652,,,35
10921,10923,Undirected,238528,,,35
10940,10963,Undirected,228254,,,35
10958,10951,Undirected,225787,,,35
10994,10578,Undirected,228355,,,35
11269,10779,Undirected,241736,,,35
11289,10558,Undirected,230947,,,35
11364,10539,Undirected,232399,,,35
11469,11841,Undirected,240544,,,35
11476,11376,Undirected,243552,,,35
11838,10556,Undirected,231105,,,35
11979,10558,Undirected,231773,,,35
12297,12306,Undirected,235099,,,35
12300,11823,Undirected,235106,,,35
12300,12306,Undirected,235062,,,35
12588,12898,Undirected,272893,,,35
12897,15251,Undirected,275390,,,35
12898,12897,Undirected,272897,,,35
10476,10545,Undirected,224294,,,34
10530,10539,Undirected,235708,,,34
10530,10571,Undirected,224441,,,34
10532,10687,Undirected,231170,,,34
10532,12025,Undirected,232048,,,34
10541,10831,Undirected,225430,,,34
10541,11108,Undirected,233253,,,34
10541,11986,Undirected,231767,,,34
10551,10566,Undirected,225323,,,34
10551,12405,Undirected,249879,,,34
10553,10542,Undirected,228786,,,34
10553,10570,Undirected,229016,,,34
10556,10785,Undirected,225103,,,34
10559,10711,Undirected,254382,,,34
10561,10747,Undirected,231074,,,34
10569,12900,Undirected,273058,,,34
10570,10575,Undirected,227910,,,34
10571,12568,Undirected,246250,,,34
10645,11775,Undirected,230501,,,34
10655,11996,Undirected,237862,,,34
10684,10532,Undirected,234639,,,34
10698,11388,Undirected,231699,,,34
10708,10698,Undirected,232144,,,34
10711,10838,Undirected,225398,,,34
10769,10721,Undirected,230915,,,34
10806,12136,Undirected,242667,,,34
10827,11449,Undirected,229896,,,34
10829,11375,Undirected,234111,,,34
10844,11503,Undirected,234068,,,34
10901,10532,Undirected,232056,,,34
10907,10619,Undirected,229228,,,34
11062,12898,Undirected,275378,,,34
11165,11542,Undirected,228912,,,34
11279,10711,Undirected,240515,,,34
11364,11140,Undirected,232318,,,34
11476,11374,Undirected,243550,,,34
11865,10532,Undirected,243201,,,34
11872,10589,Undirected,241582,,,34
11996,10571,Undirected,237673,,,34
12297,11747,Undirected,235147,,,34
12898,12900,Undirected,272903,,,34
12900,12897,Undirected,272889,,,34
10472,10535,Undirected,228448,,,33
10476,10605,Undirected,227924,,,33
10477,10539,Undirected,239064,,,33
10521,10535,Undirected,232960,,,33
10525,10533,Undirected,240284,,,33
10532,10535,Undirected,227967,,,33
10532,10539,Undirected,238242,,,33
10532,10558,Undirected,232606,,,33
10535,11507,Undirected,228808,,,33
10539,10571,Undirected,229843,,,33
10541,10605,Undirected,225967,,,33
10556,10578,Undirected,224685,,,33
10556,10782,Undirected,225098,,,33
10559,10771,Undirected,225181,,,33
10560,11559,Undirected,245706,,,33
10561,10771,Undirected,225178,,,33
10569,10577,Undirected,254167,,,33
10570,10679,Undirected,230844,,,33
10577,10804,Undirected,243776,,,33
10577,11469,Undirected,235832,,,33
10628,10476,Undirected,231739,,,33
10638,12925,Undirected,240859,,,33
10698,10932,Undirected,225708,,,33
10711,10779,Undirected,230920,,,33
10711,10783,Undirected,238900,,,33
10747,10679,Undirected,230826,,,33
10747,11216,Undirected,242775,,,33
10774,10790,Undirected,225154,,,33
10800,11469,Undirected,239363,,,33
10827,10585,Undirected,232431,,,33
10844,10826,Undirected,228653,,,33
10844,10830,Undirected,225492,,,33
10907,10909,Undirected,239140,,,33
11140,10535,Undirected,229907,,,33
11263,10804,Undirected,231123,,,33
11289,10553,Undirected,227707,,,33
11364,11557,Undirected,234033,,,33
11508,10535,Undirected,228585,,,33
11546,10530,Undirected,230584,,,33
11651,11422,Undirected,248832,,,33
11748,12300,Undirected,235130,,,33
11751,11755,Undirected,243559,,,33
12295,12299,Undirected,235095,,,33
12588,15251,Undirected,272907,,,33
12898,11088,Undirected,272901,,,33
14296,11815,Undirected,278145,,,33
15394,14825,Undirected,274781,,,33
10486,10491,Undirected,224171,,,32
10521,10625,Undirected,234130,,,32
10528,10533,Undirected,240296,,,32
10529,10531,Undirected,224330,,,32
10530,10541,Undirected,224440,,,32
10532,10919,Undirected,226800,,,32
10535,10545,Undirected,241367,,,32
10535,10605,Undirected,228112,,,32
10537,10558,Undirected,229137,,,32
10541,11450,Undirected,229877,,,32
10541,11503,Undirected,228540,,,32
10551,11508,Undirected,228834,,,32
10556,10783,Undirected,225100,,,32
10557,10532,Undirected,235465,,,32
10557,11557,Undirected,242989,,,32
10558,10742,Undirected,228847,,,32
10561,10565,Undirected,231076,,,32
10570,10658,Undirected,246247,,,32
10570,10953,Undirected,228335,,,32
10571,11439,Undirected,228223,,,32
10638,10578,Undirected,232653,,,32
10638,10601,Undirected,242298,,,32
10638,11746,Undirected,230385,,,32
10643,10727,Undirected,225022,,,32
10656,10829,Undirected,232940,,,32
10711,10587,Undirected,230929,,,32
10747,10658,Undirected,242501,,,32
10803,12136,Undirected,242655,,,32
10805,12748,Undirected,242680,,,32
10843,10553,Undirected,228740,,,32
11088,11062,Undirected,273129,,,32
11088,11838,Undirected,247959,,,32
11088,12897,Undirected,272885,,,32
11269,10595,Undirected,254315,,,32
11269,11390,Undirected,241737,,,32
11279,10575,Undirected,255686,,,32
11465,10693,Undirected,239662,,,32
11751,11754,Undirected,230424,,,32
11815,12317,Undirected,235160,,,32
11846,10532,Undirected,238066,,,32
12095,12363,Undirected,244165,,,32
12295,11816,Undirected,235094,,,32
12300,11747,Undirected,235190,,,32
12384,10806,Undirected,282216,,,32
12745,10911,Undirected,277479,,,32
10476,11439,Undirected,228143,,,31
10488,10489,Undirected,224142,,,31
10526,10551,Undirected,233688,,,31
10530,10556,Undirected,224435,,,31
10532,10638,Undirected,232746,,,31
10532,11040,Undirected,237393,,,31
10536,10570,Undirected,228270,,,31
10541,10873,Undirected,226320,,,31
10551,10538,Undirected,225317,,,31
10551,10561,Undirected,230986,,,31
10553,10472,Undirected,225436,,,31
10553,10571,Undirected,236004,,,31
10557,10530,Undirected,235474,,,31
10557,11289,Undirected,231822,,,31
10558,10831,Undirected,232993,,,31
10558,11108,Undirected,233665,,,31
10561,12330,Undirected,283653,,,31
10565,10575,Undirected,225000,,,31
10565,11211,Undirected,240305,,,31
10570,10550,Undirected,237641,,,31
10571,11824,Undirected,230859,,,31
10575,10747,Undirected,242036,,,31
10575,10805,Undirected,250849,,,31
10625,10738,Undirected,225521,,,31
10638,10598,Undirected,239823,,,31
10638,10744,Undirected,242311,,,31
10643,10521,Undirected,241007,,,31
10654,10570,Undirected,242320,,,31
10659,10570,Undirected,242566,,,31
10679,10587,Undirected,226954,,,31
10679,10780,Undirected,245489,,,31
10679,12333,Undirected,235214,,,31
10706,10924,Undirected,227791,,,31
10738,10476,Undirected,225465,,,31
10747,10829,Undirected,228228,,,31
10771,10772,Undirected,225153,,,31
10806,12745,Undirected,272163,,,31
10818,11898,Undirected,247537,,,31
10832,10477,Undirected,229398,,,31
10844,10581,Undirected,228645,,,31
10911,12384,Undirected,277495,,,31
10993,13896,Undirected,251043,,,31
11088,10679,Undirected,254645,,,31
11271,10560,Undirected,263483,,,31
11279,10566,Undirected,266338,,,31
11279,10577,Undirected,254165,,,31
11375,10551,Undirected,233630,,,31
11476,11379,Undirected,243551,,,31
11567,10909,Undirected,231947,,,31
11748,12297,Undirected,235128,,,31
11772,10645,Undirected,230512,,,31
11965,10532,Undirected,234601,,,31
12297,11823,Undirected,235098,,,31
12330,10556,Undirected,282862,,,31
12897,11062,Undirected,273128,,,31
10476,11424,Undirected,233613,,,30
10504,10772,Undirected,225151,,,30
10537,10541,Undirected,241436,,,30
10539,10656,Undirected,228632,,,30
10541,11553,Undirected,229011,,,30
10551,10994,Undirected,235569,,,30
10556,12279,Undirected,234959,,,30
10560,10569,Undirected,234757,,,30
10561,10800,Undirected,225240,,,30
10565,10679,Undirected,234370,,,30
10565,10953,Undirected,235529,,,30
10569,10575,Undirected,226995,,,30
10571,10581,Undirected,224507,,,30
10611,10476,Undirected,268838,,,30
10638,10977,Undirected,225806,,,30
10643,10947,Undirected,250963,,,30
10655,10658,Undirected,237857,,,30
10659,10747,Undirected,237848,,,30
10679,10601,Undirected,234389,,,30
10679,10808,Undirected,232691,,,30
10685,11027,Undirected,234577,,,30
10711,11283,Undirected,249406,,,30
10727,10575,Undirected,224972,,,30
10747,10550,Undirected,242499,,,30
10747,10553,Undirected,230824,,,30
10771,10769,Undirected,225078,,,30
10771,10774,Undirected,225119,,,30
10800,10804,Undirected,225175,,,30
10805,10911,Undirected,282215,,,30
10818,12757,Undirected,247539,,,30
10843,10827,Undirected,232867,,,30
10844,10599,Undirected,225494,,,30
10909,11149,Undirected,239141,,,30
10994,11108,Undirected,239910,,,30
11062,12588,Undirected,275377,,,30
11088,12900,Undirected,272887,,,30
11263,10566,Undirected,283655,,,30
11271,10561,Undirected,239941,,,30
11289,11979,Undirected,232912,,,30
11532,11165,Undirected,228977,,,30
11557,10830,Undirected,232842,,,30
11557,11108,Undirected,232836,,,30
11674,10617,Undirected,243967,,,30
11751,11752,Undirected,230427,,,30
11916,12363,Undirected,250227,,,30
12384,12743,Undirected,241203,,,30
12744,10805,Undirected,242675,,,30
12745,12743,Undirected,245513,,,30
10472,10542,Undirected,228862,,,29
10476,10635,Undirected,224752,,,29
10500,10502,Undirected,245179,,,29
10504,10569,Undirected,234788,,,29
10521,10994,Undirected,235669,,,29
10530,10558,Undirected,224436,,,29
10530,10577,Undirected,227939,,,29
10535,11450,Undirected,228320,,,29
10542,10575,Undirected,228564,,,29
10551,10552,Undirected,260475,,,29
10551,11564,Undirected,243484,,,29
10558,10546,Undirected,224680,,,29
10558,11668,Undirected,229886,,,29
10558,11987,Undirected,232989,,,29
10571,10547,Undirected,232363,,,29
10571,10607,Undirected,227932,,,29
10575,10827,Undirected,225415,,,29
10643,10575,Undirected,224984,,,29
10656,11557,Undirected,234069,,,29
10657,10570,Undirected,241167,,,29
10657,10747,Undirected,241165,,,29
10679,10814,Undirected,232695,,,29
10711,10810,Undirected,243772,,,29
10747,12943,Undirected,243537,,,29
10774,10570,Undirected,234336,,,29
10789,12384,Undirected,266490,,,29
10800,10769,Undirected,225177,,,29
10802,10789,Undirected,266764,,,29
10806,12744,Undirected,242668,,,29
10829,10571,Undirected,227786,,,29
10843,11979,Undirected,232860,,,29
10844,11553,Undirected,234065,,,29
10906,10619,Undirected,243845,,,29
10908,10619,Undirected,243846,,,29
10910,10619,Undirected,253683,,,29
10936,10698,Undirected,237628,,,29
10946,10966,Undirected,231899,,,29
10970,10638,Undirected,225864,,,29
11088,10560,Undirected,254267,,,29
11140,10541,Undirected,228328,,,29
11140,10558,Undirected,232353,,,29
11263,10575,Undirected,282184,,,29
11263,10800,Undirected,238650,,,29
11269,10600,Undirected,234780,,,29
11289,10843,Undirected,234159,,,29
11408,11407,Undirected,230384,,,29
11564,10535,Undirected,243490,,,29
11651,10530,Undirected,238682,,,29
11655,10551,Undirected,229962,,,29
11750,10890,Undirected,230598,,,29
11750,11752,Undirected,230626,,,29
11751,10890,Undirected,230594,,,29
11815,14278,Undirected,254740,,,29
11933,10476,Undirected,251797,,,29
12042,12745,Undirected,272343,,,29
12121,10638,Undirected,245714,,,29
12299,12317,Undirected,235158,,,29
12882,13521,Undirected,247690,,,29
10476,11142,Undirected,226534,,,28
10476,11936,Undirected,231551,,,28
10504,10805,Undirected,240374,,,28
10531,10533,Undirected,244008,,,28
10532,10575,Undirected,227966,,,28
10534,10535,Undirected,224283,,,28
10536,10565,Undirected,228274,,,28
10538,10521,Undirected,240223,,,28
10538,10638,Undirected,225980,,,28
10539,11557,Undirected,233292,,,28
10539,11916,Undirected,250218,,,28
10551,10504,Undirected,236572,,,28
10553,11508,Undirected,228840,,,28
10553,11972,Undirected,236013,,,28
10556,11821,Undirected,236380,,,28
10558,10545,Undirected,239490,,,28
10558,10584,Undirected,224678,,,28
10558,12138,Undirected,232991,,,28
10559,10569,Undirected,234786,,,28
10565,10550,Undirected,237847,,,28
10565,10556,Undirected,224626,,,28
10565,10658,Undirected,237840,,,28
10565,12943,Undirected,243513,,,28
10566,10747,Undirected,236462,,,28
10571,12502,Undirected,237702,,,28
